150 18008664.0 18000040.0 18000316.0 17947559.0 17996435.0 17966098.0 17988834.0 17969102.0 17990158.0 17969091.0 17989346.0 17968509.0 17990754.0 17996652.0 17995167.0 17971520.0 17993162.0 17985216.0 17991489.0 17986229.0 17955270.0 17983906.0 17959819.0 17977666.0 17960899.0 17982883.0 17956628.0 17976113.0 17953267.0 17976668.0 17980525.0 17984133.0 17990295.0 17986050.0 17985813.0 17967786.0 17984964.0 17964400.0 17977013.0 17967978.0 17980496.0 17965145.0 17980137.0 17965544.0 17980261.0 17983964.0 17978445.0 17969297.0 17981859.0 17981223.0 17979442.0 17978183.0 17967938.0 17979414.0 17961745.0 17975300.0 17964625.0 17977811.0 17958310.0 17974269.0 17964009.0 17971443.0 17977909.0 17976878.0 17118270.0 17118401.0 17109690.0 17092023.0 17107043.0 17083706.0 17102281.0 17087745.0 17099736.0 17077259.0 17104779.0 17082352.0 17102325.0 17101534.0 17104742.0 17086410.0 17107401.0 17098533.0 17099914.0 17094855.0 17074033.0 17091215.0 17073430.0 17097943.0 17076369.0 17097971.0 17075848.0 17099328.0 17075251.0 17095562.0 17108876.0 17102212.0 17716497.0 17705043.0 17699198.0 17677284.0 17692734.0 17669088.0 17689798.0 17675295.0 17687373.0 17670017.0 17692643.0 17672917.0 17691902.0 17690234.0 17693221.0 17674245.0 17690967.0 17690273.0 17688488.0 17683237.0 17673953.0 17682523.0 17672779.0 17685111.0 17669766.0 17685502.0 17659602.0 17683256.0 17667230.0 17685896.0 17684917.0 17686972.0
155 18575257.0 18574620.0 18575441.0 18541873.0 18572607.0 18565505.0 18571271.0 18567913.0 18572720.0 18565914.0 18574273.0 18562678.0 18574454.0 18580955.0 18579464.0 18563008.0 18576420.0 18575425.0 18577076.0 18577501.0 18553347.0 18575887.0 18559200.0 18574328.0 18561825.0 18577260.0 18557758.0 18576331.0 18554427.0 18576986.0 18576306.0 18580484.0 18592037.0 18582944.0 18583884.0 18566980.0 18582324.0 18564289.0 18573846.0 18567811.0 18577671.0 18564241.0 18576876.0 18564698.0 18576661.0 18579124.0 18574561.0 18568738.0 18579291.0 18578534.0 18577486.0 18577122.0 18568258.0 18577602.0 18561826.0 18574466.0 18565018.0 18576419.0 18558660.0 18573321.0 18565551.0 18570599.0 18577089.0 18576034.0 18219620.0 18220298.0 18209536.0 18188671.0 18206627.0 18181509.0 18202744.0 18184952.0 18202130.0 18183857.0 18201108.0 18182896.0 18202587.0 18203085.0 18201720.0 18190408.0 18203127.0 18195853.0 18198803.0 18195024.0 18187655.0 18191219.0 18184590.0 18196918.0 18183447.0 18197239.0 18183239.0 18199900.0 18178418.0 18195312.0 18206174.0 18202708.0 18283582.0 18277643.0 18274569.0 18255680.0 18270108.0 18249474.0 18266215.0 18253806.0 18263463.0 18251303.0 18266124.0 18252329.0 18266573.0 18265059.0 18266768.0 18252552.0 18265431.0 18262376.0 18262622.0 18259194.0 18253525.0 18259006.0 18252733.0 18260246.0 18251215.0 18261382.0 18242518.0 18259924.0 18250151.0 18262289.0 18261899.0 18263326.0
160 18928950.0 18926980.0 18925656.0 18875084.0 18920604.0 18899166.0 18917275.0 18902162.0 18913993.0 18901329.0 18914467.0 18899250.0 18913875.0 18916026.0 18914168.0 18901358.0 18913808.0 18908192.0 18911909.0 18907212.0 18886144.0 18905839.0 18891143.0 18903551.0 18894219.0 18905755.0 18889304.0 18902534.0 18885554.0 18901113.0 18903549.0 18906870.0 18916128.0 18908622.0 18909600.0 18897342.0 18908703.0 18895269.0 18903487.0 18898378.0 18905096.0 18894538.0 18903858.0 18893676.0 18903631.0 18904316.0 18900672.0 18898900.0 18906016.0 18905084.0 18904713.0 18904890.0 18898519.0 18904641.0 18891409.0 18902308.0 18894844.0 18904002.0 18888364.0 18901444.0 18896627.0 18898046.0 18904488.0 18903280.0 18917794.0 18918366.0 18911912.0 18898108.0 18909374.0 18893791.0 18908393.0 18894946.0 18908923.0 18892822.0 18907489.0 18897354.0 18908479.0 18908154.0 18908640.0 18899465.0 18908714.0 18903588.0 18905944.0 18904646.0 18897803.0 18899884.0 18894939.0 18905643.0 18893465.0 18904742.0 18894750.0 18906673.0 18887555.0 18902916.0 18911238.0 18909708.0 18926697.0 18921444.0 18917607.0 18904409.0 18914488.0 18900615.0 18911360.0 18903794.0 18911524.0 18901942.0 18912092.0 18903266.0 18912440.0 18912169.0 18914740.0 18903313.0 18913735.0 18911007.0 18911531.0 18910054.0 18903717.0 18910225.0 18903283.0 18910318.0 18902711.0 18911557.0 18897162.0 18911468.0 18902041.0 18914485.0 18914102.0 18915681.0
165 18454202.0 18436614.0 18305558.0 17669912.0 18207300.0 17644810.0 18163979.0 17644524.0 18134779.0 17651223.0 18123217.0 17763947.0 18112957.0 18102533.0 18070272.0 17850697.0 18047050.0 18000316.0 18033212.0 17954811.0 17744640.0 17954528.0 17736206.0 17907941.0 17753731.0 17929693.0 17703495.0 17934403.0 17774508.0 17944941.0 17971729.0 18016401.0 18563950.0 18510612.0 18459188.0 18195317.0 18439499.0 18173269.0 18333630.0 18103677.0 18347421.0 18157690.0 18376145.0 18118934.0 18325524.0 18336885.0 18288975.0 18180853.0 18279542.0 18310603.0 18277765.0 18283959.0 18149406.0 18269453.0 18185916.0 18221580.0 18168052.0 18246452.0 18127971.0 18247669.0 18157326.0 18242803.0 18257295.0 18315556.0 18895839.0 18895193.0 18886373.0 18867050.0 18885827.0 18860785.0 18883082.0 18865462.0 18881230.0 18869990.0 18878638.0 18870466.0 18886754.0 18884976.0 18879437.0 18873448.0 18878918.0 18872962.0 18873711.0 18869809.0 18863671.0 18864726.0 18857761.0 18867951.0 18858195.0 18864078.0 18856855.0 18868004.0 18851442.0 18862053.0 18869272.0 18868094.0 18941360.0 18938897.0 18936441.0 18925958.0 18933883.0 18921314.0 18929424.0 18923356.0 18929891.0 18921536.0 18930768.0 18923025.0 18930738.0 18930062.0 18932293.0 18921467.0 18931434.0 18928856.0 18928488.0 18927686.0 18921606.0 18926302.0 18920988.0 18925962.0 18920162.0 18925969.0 18915156.0 18926360.0 18919770.0 18927899.0 18927275.0 18927727.0
170 10748722.0 10804719.0 10724362.0 10500333.0 10613997.0 10550301.0 10699948.0 10584672.0 10756600.0 10633719.0 10790534.0 10838178.0 10779052.0 10827178.0 10804951.0 11002951.0 10710314.0 10665727.0 10732017.0 10585218.0 10801906.0 10587540.0 10781223.0 10482015.0 10811811.0 10477673.0 10640315.0 10533263.0 10819708.0 10521135.0 10566663.0 10660530.0 10876742.0 10634825.0 10478822.0 10600106.0 10596777.0 10763649.0 10397723.0 10404142.0 10600737.0 10797859.0 10822079.0 10527997.0 10675363.0 10750728.0 10568221.0 10830826.0 10367361.0 10645813.0 10399783.0 10550303.0 10604881.0 10436736.0 11028454.0 10155055.0 10754310.0 10203180.0 10391844.0 10314749.0 10471611.0 10230372.0 10170749.0 10562018.0 18834709.0 18831697.0 18814880.0 18776468.0 18818762.0 18760706.0 18807982.0 18770374.0 18798245.0 18777107.0 18791375.0 18780828.0 18802533.0 18797741.0 18787453.0 18781502.0 18785193.0 18781312.0 18780203.0 18771726.0 18767730.0 18768218.0 18757396.0 18767686.0 18757566.0 18760724.0 18752304.0 18766804.0 18743918.0 18761298.0 18767280.0 18766244.0 18799133.0 18799045.0 18786236.0 18713577.0 18772959.0 18702126.0 18759089.0 18687434.0 18751937.0 18690415.0 18755082.0 18729467.0 18754566.0 18745107.0 18752336.0 18700525.0 18750980.0 18737030.0 18724445.0 18726216.0 18689505.0 18712901.0 18680077.0 18706697.0 18686933.0 18700942.0 18677516.0 18707047.0 18683007.0 18711045.0 18713550.0 18713734.0
175 8363242.0 8428059.0 8364643.0 8287909.0 8234469.0 8356465.0 8363989.0 8401878.0 8409186.0 8425426.0 8462293.0 8684580.0 8437858.0 8498063.0 8467929.0 8855649.0 8365546.0 8327933.0 8393949.0 8249921.0 8610947.0 8264623.0 8593827.0 8156902.0 8614492.0 8141822.0 8386344.0 8209843.0 8640218.0 8181796.0 8218432.0 8281635.0 7928048.0 7435434.0 7279032.0 7621586.0 7425813.0 7786703.0 7239435.0 7364760.0 7373010.0 7755056.0 7604431.0 7467128.0 7476070.0 7532030.0 7357545.0 7724441.0 7152924.0 7386616.0 7171003.0 7325388.0 7535259.0 7196835.0 7999998.0 6930780.0 7672487.0 6940991.0 7297938.0 7073820.0 7342733.0 6999145.0 6908662.0 7284959.0 11256686.0 11248374.0 11123219.0 11094859.0 11480350.0 11107784.0 11421908.0 11294353.0 11432301.0 11576128.0 11224308.0 11662228.0 11721322.0 11733482.0 11449232.0 11702969.0 11291485.0 11437177.0 11397240.0 11306880.0 11693801.0 11310291.0 11497745.0 11192426.0 11461099.0 10878949.0 11199936.0 11283918.0 11032453.0 11103590.0 11155373.0 11208862.0 10203395.0 10350932.0 10373518.0 10149146.0 10312718.0 10470620.0 10362853.0 10212707.0 10482126.0 10520928.0 10594882.0 11083228.0 10583893.0 10591187.0 10770447.0 10742737.0 10693018.0 10673029.0 10302210.0 10552367.0 10576347.0 10237295.0 10321740.0 10177527.0 10632016.0 9984593.0 10397061.0 10201918.0 10343972.0 10296547.0 10372105.0 10255448.0
180 139952.0 140070.0 115978.0 343197.0 128336.0 141324.0 137296.0 127035.0 143727.0 127321.0 145749.0 143994.0 123194.0 122008.0 127703.0 144801.0 130567.0 124832.0 130589.0 130242.0 168348.0 133517.0 139436.0 145304.0 133473.0 118759.0 142396.0 125646.0 159258.0 130876.0 184406.0 126137.0 142524.0 172674.0 150881.0 195609.0 202019.0 221383.0 202886.0 151361.0 186366.0 195271.0 226752.0 166041.0 188812.0 190299.0 184368.0 180704.0 144257.0 159018.0 154485.0 178340.0 149397.0 164175.0 212400.0 126117.0 178441.0 147453.0 177868.0 164627.0 155123.0 181660.0 144431.0 168005.0 8816659.0 8831634.0 8738908.0 8907014.0 9049522.0 8955978.0 8981053.0 9119645.0 9001552.0 9325171.0 8832727.0 9417906.0 9224793.0 9250252.0 9012633.0 9429342.0 8862158.0 9003776.0 8947069.0 8900209.0 9452919.0 8906379.0 9276443.0 8773054.0 9226847.0 8455481.0 8973899.0 8851142.0 8792031.0 8693938.0 8700924.0 8718449.0 7139602.0 7259293.0 7300946.0 7229500.0 7226763.0 7632297.0 7315039.0 7316566.0 7389486.0 7621120.0 7491370.0 8209799.0 7470590.0 7524679.0 7652757.0 7863627.0 7569983.0 7550960.0 7176970.0 7442902.0 7674050.0 7108995.0 7422505.0 7061415.0 7777103.0 6876223.0 7521333.0 7080030.0 7432905.0 7169799.0 7250641.0 7103049.0
185 134749.0 127167.0 107435.0 335675.0 124348.0 137117.0 130612.0 119958.0 127273.0 122321.0 134174.0 127884.0 111241.0 112544.0 120010.0 120865.0 124224.0 111847.0 120691.0 124224.0 152840.0 122267.0 124220.0 140374.0 117794.0 116022.0 134003.0 116829.0 138238.0 124717.0 174813.0 111139.0 114351.0 125840.0 118864.0 131624.0 134156.0 128484.0 173438.0 128309.0 140547.0 129627.0 155994.0 127895.0 151757.0 133880.0 139334.0 133794.0 118715.0 118367.0 124958.0 135056.0 119843.0 139171.0 132706.0 116036.0 127790.0 135580.0 155641.0 144841.0 128827.0 157831.0 126744.0 132733.0 134060.0 161445.0 133403.0 136476.0 156387.0 170728.0 143181.0 161796.0 157639.0 168385.0 155859.0 243377.0 159889.0 174542.0 151566.0 160637.0 134742.0 163271.0 138250.0 158406.0 187035.0 174239.0 160743.0 145155.0 154876.0 135652.0 151426.0 141227.0 146641.0 158604.0 151654.0 138518.0 136808.0 134558.0 179759.0 143881.0 155935.0 166704.0 157713.0 145250.0 155283.0 259664.0 154012.0 227234.0 144861.0 280973.0 147020.0 176751.0 142059.0 149555.0 146003.0 174798.0 188601.0 154051.0 143016.0 121901.0 163670.0 127503.0 164769.0 139733.0 181409.0 151998.0 148527.0 141420.0
190 134459.0 126886.0 107415.0 335390.0 124696.0 136882.0 130334.0 121163.0 127221.0 121962.0 133950.0 128216.0 111723.0 112578.0 121434.0 121039.0 124036.0 112236.0 120946.0 125113.0 153015.0 121895.0 124793.0 139884.0 117806.0 116138.0 134096.0 116732.0 139123.0 125314.0 175790.0 111589.0 114789.0 126035.0 119056.0 132175.0 134971.0 128536.0 173978.0 129259.0 139977.0 130490.0 156699.0 128684.0 151740.0 134303.0 140663.0 134161.0 117678.0 119480.0 125018.0 135802.0 120344.0 138873.0 132577.0 116564.0 128294.0 136337.0 156795.0 145570.0 128818.0 158112.0 127845.0 132490.0 117605.0 136258.0 121111.0 125599.0 114597.0 157336.0 116877.0 133793.0 129939.0 129579.0 142320.0 183203.0 125499.0 110538.0 122768.0 107571.0 118707.0 130366.0 117905.0 140794.0 117192.0 142817.0 125103.0 129539.0 122420.0 129411.0 134061.0 106049.0 132488.0 133564.0 128304.0 120878.0 126673.0 116319.0 158529.0 131498.0 142864.0 134254.0 133283.0 133750.0 136389.0 240238.0 127986.0 151996.0 121831.0 245006.0 119514.0 143975.0 117738.0 122154.0 134045.0 150775.0 164266.0 140300.0 125469.0 111633.0 126481.0 120562.0 140465.0 123715.0 163425.0 134780.0 127082.0 125787.0
195 134724.0 126235.0 107015.0 332505.0 123846.0 137477.0 130150.0 120240.0 127095.0 121937.0 134170.0 127642.0 111278.0 112569.0 120277.0 120542.0 124025.0 112615.0 120727.0 124299.0 152244.0 122224.0 124665.0 139804.0 118182.0 115353.0 133830.0 116488.0 138383.0 124500.0 178335.0 111088.0 113958.0 126179.0 118614.0 130727.0 134911.0 128771.0 175622.0 128837.0 140111.0 130796.0 156661.0 128931.0 151909.0 134000.0 139808.0 134070.0 118180.0 119259.0 124757.0 135823.0 120610.0 138816.0 132722.0 116442.0 128165.0 135778.0 156680.0 144826.0 129059.0 158566.0 126789.0 132246.0 117594.0 137575.0 121728.0 125123.0 114521.0 157066.0 117611.0 134391.0 129612.0 129826.0 142102.0 183593.0 125909.0 111050.0 122502.0 107342.0 118467.0 130844.0 118638.0 141125.0 118153.0 143592.0 126075.0 128993.0 123063.0 128954.0 133356.0 107012.0 132985.0 134001.0 128456.0 122086.0 126965.0 116675.0 158580.0 132041.0 141704.0 134457.0 133571.0 133602.0 136878.0 240118.0 127400.0 152260.0 122797.0 245277.0 119538.0 145126.0 118567.0 123195.0 133895.0 150858.0 164940.0 140780.0 123013.0 112849.0 124730.0 120951.0 141222.0 123814.0 163097.0 134946.0 126207.0 125547.0
200 133781.0 125198.0 105597.0 325303.0 123342.0 134500.0 129310.0 117753.0 126196.0 119872.0 132465.0 126241.0 111028.0 110192.0 118568.0 119170.0 122765.0 111864.0 119334.0 122687.0 151293.0 120712.0 124164.0 137509.0 116651.0 113501.0 132507.0 115861.0 137503.0 123198.0 176436.0 110358.0 112018.0 125377.0 117896.0 130455.0 134067.0 127925.0 174311.0 126921.0 139003.0 129808.0 154695.0 128057.0 151400.0 133473.0 139228.0 133056.0 117440.0 117977.0 124404.0 133053.0 119192.0 138319.0 132073.0 115351.0 126728.0 135446.0 155845.0 144699.0 127170.0 158016.0 126305.0 131409.0 117060.0 136907.0 121659.0 124482.0 114403.0 156314.0 116629.0 134155.0 129732.0 129245.0 141703.0 183332.0 125568.0 110331.0 121626.0 107143.0 118580.0 130572.0 118694.0 140200.0 117060.0 144059.0 124872.0 129620.0 122990.0 128752.0 133314.0 105537.0 132948.0 134000.0 128208.0 121508.0 125950.0 116177.0 158513.0 131051.0 142029.0 133812.0 134012.0 132980.0 136646.0 238706.0 127160.0 152032.0 122167.0 244777.0 119785.0 144186.0 117577.0 122455.0 132628.0 149649.0 163867.0 140332.0 123413.0 111872.0 125013.0 120354.0 140911.0 122971.0 162239.0 134364.0 125962.0 125808.0
